beach;date;hour;hs;tpic;dir
Biscarosse;2023-11-03;19;3.613280;16.24110;279
Biscarosse;2023-11-03;20;3.615230;16.23320;279
Biscarosse;2023-11-03;21;3.539060;16.16290;279
Biscarosse;2023-11-03;22;3.388670;16.03790;279
Biscarosse;2023-11-03;23;3.205080;15.81140;279
Biscarosse;2023-11-04;0;3.035160;15.49500;280
Biscarosse;2023-11-04;1;2.943360;15.35040;280
Biscarosse;2023-11-04;2;2.935550;15.35040;280
Biscarosse;2023-11-04;3;2.984380;15.17070;280
Biscarosse;2023-11-04;4;3.091800;14.92070;279
Biscarosse;2023-11-04;5;3.226560;14.61610;278
Biscarosse;2023-11-04;6;3.345700;14.29180;277
Biscarosse;2023-11-04;7;3.439450;13.97930;276
Biscarosse;2023-11-04;8;3.496090;13.83090;275
Biscarosse;2023-11-04;9;3.478520;13.79180;275
Biscarosse;2023-11-04;10;3.392580;13.76060;275
Biscarosse;2023-11-04;11;3.267580;13.62390;276
Biscarosse;2023-11-04;12;3.144530;13.45980;278
Biscarosse;2023-11-04;13;3.029300;13.34260;279
Biscarosse;2023-11-04;14;3.007810;13.26450;279
Biscarosse;2023-11-04;15;3.054690;13.24110;279
Biscarosse;2023-11-04;16;3.167970;13.27230;279
Biscarosse;2023-11-04;17;3.316410;13.38170;278
Biscarosse;2023-11-04;18;3.503910;13.67070;278
Biscarosse;2023-11-04;19;3.664060;14.10040;277
Biscarosse;2023-11-04;20;3.789060;14.26450;277
Biscarosse;2023-11-04;21;3.894530;14.39730;276
Biscarosse;2023-11-04;22;4.050780;14.58480;276
Biscarosse;2023-11-04;23;4.566410;15.39730;276
Biscarosse;2023-11-05;0;5.207030;15.95980;277
Biscarosse;2023-11-05;1;5.519530;15.98320;276
Biscarosse;2023-11-05;2;5.636720;16.00670;276
Biscarosse;2023-11-05;3;5.664060;16.13170;276
Biscarosse;2023-11-05;4;5.585940;16.31920;276
Biscarosse;2023-11-05;5;5.410160;16.67860;277
Biscarosse;2023-11-05;6;5.085940;17.23320;277
Biscarosse;2023-11-05;7;4.738280;17.38170;277
Biscarosse;2023-11-05;8;4.480470;17.45980;277
Biscarosse;2023-11-05;9;4.277340;17.53790;276
Biscarosse;2023-11-05;10;4.097660;17.60820;276
Biscarosse;2023-11-05;11;3.902340;17.65510;276
Biscarosse;2023-11-05;12;3.726560;17.76450;276
Biscarosse;2023-11-05;13;3.605470;17.81140;276
Biscarosse;2023-11-05;14;3.515620;17.74890;276
Biscarosse;2023-11-05;15;3.437500;17.66290;276
Biscarosse;2023-11-05;16;3.349610;17.55360;276
Biscarosse;2023-11-05;17;3.257810;17.35040;276
Biscarosse;2023-11-05;18;3.257810;17.24890;277
Biscarosse;2023-11-05;19;3.324220;17.28010;277
Biscarosse;2023-11-05;20;3.394530;17.24890;277
Biscarosse;2023-11-05;21;3.439450;17.08480;277
Biscarosse;2023-11-05;22;3.443360;16.75670;277
Biscarosse;2023-11-05;23;3.382810;16.38950;277
Biscarosse;2023-11-06;0;3.294920;16.18640;277
Biscarosse;2023-11-06;1;3.189450;16.12390;277
Biscarosse;2023-11-06;2;3.091800;16.06920;277
Biscarosse;2023-11-06;3;3.000000;15.94810;277
Biscarosse;2023-11-06;4;2.947270;15.76840;277
Biscarosse;2023-11-06;5;2.935550;15.31920;277
Biscarosse;2023-11-06;6;2.976560;14.92470;277
Biscarosse;2023-11-06;7;3.062500;14.78400;277
Biscarosse;2023-11-06;8;3.162110;14.74110;277
Biscarosse;2023-11-06;9;3.250000;14.66680;277
Biscarosse;2023-11-06;10;3.298830;14.56140;277
Biscarosse;2023-11-06;11;3.300780;14.41290;277
Biscarosse;2023-11-06;12;3.244140;14.20590;277
Biscarosse;2023-11-06;13;3.144530;13.85820;277
Biscarosse;2023-11-06;14;3.023440;13.67470;277
Biscarosse;2023-11-06;15;2.908200;13.58090;278
Biscarosse;2023-11-06;16;2.814450;13.50280;278
Biscarosse;2023-11-06;17;2.771480;13.44420;278
Biscarosse;2023-11-06;18;2.787110;13.39340;279
Biscarosse;2023-11-06;19;2.853520;13.37390;279
Biscarosse;2023-11-06;20;2.955080;13.38950;279
Biscarosse;2023-11-06;21;3.060550;13.40900;280
Biscarosse;2023-11-06;22;3.138670;13.41680;280
Biscarosse;2023-11-06;23;3.181640;13.40510;280
Biscarosse;2023-11-07;0;3.164060;13.37390;281
Biscarosse;2023-11-07;1;3.101560;13.36610;281
Biscarosse;2023-11-07;2;3.001950;13.38170;281
Biscarosse;2023-11-07;3;2.884770;13.38170;282
Biscarosse;2023-11-07;4;2.783200;13.35430;282
Biscarosse;2023-11-07;5;2.718750;13.29970;282
Biscarosse;2023-11-07;6;2.701170;13.20980;282
Biscarosse;2023-11-07;7;2.738280;13.12390;283
Biscarosse;2023-11-07;8;2.796880;13.08090;283
Biscarosse;2023-11-07;9;2.856450;13.05750;284
Biscarosse;2023-11-07;10;2.881840;13.00280;284
Biscarosse;2023-11-07;11;2.862300;12.90510;284
Biscarosse;2023-11-07;12;2.811520;12.70200;284
Biscarosse;2023-11-07;13;2.748050;12.52620;284
Biscarosse;2023-11-07;14;2.696290;12.43250;283
Biscarosse;2023-11-07;15;2.643550;12.38950;283
Biscarosse;2023-11-07;16;2.574220;12.35040;283
Biscarosse;2023-11-07;17;2.503910;12.29970;283
Biscarosse;2023-11-07;18;2.461910;12.23320;283
Biscarosse;2023-11-07;19;2.456050;12.15900;283
Biscarosse;2023-11-07;20;2.477540;12.10040;283
Biscarosse;2023-11-07;21;2.498050;12.07310;283
Biscarosse;2023-11-07;22;2.494140;12.04970;283
Biscarosse;2023-11-07;23;2.463870;12.01840;283
Biscarosse;2023-11-08;0;2.408200;11.96370;283
Biscarosse;2023-11-08;1;2.335940;11.87780;284
Biscarosse;2023-11-08;2;2.259770;11.75670;284
Biscarosse;2023-11-08;3;2.192380;11.59650;284
Biscarosse;2023-11-08;4;2.127930;11.47150;283
Biscarosse;2023-11-08;5;2.064450;11.35820;283
Biscarosse;2023-11-08;6;1.992190;11.24110;283
Biscarosse;2023-11-08;7;1.916020;11.12000;283
Biscarosse;2023-11-08;8;1.837890;11.00280;283
Biscarosse;2023-11-08;9;1.767580;10.90120;282
Biscarosse;2023-11-08;10;1.719730;10.82310;281
Biscarosse;2023-11-08;11;1.681640;10.75280;279
Biscarosse;2023-11-08;12;1.650390;10.67860;278
Biscarosse;2023-11-08;13;1.619140;10.53790;277
Biscarosse;2023-11-08;14;1.605470;10.38170;275
Biscarosse;2023-11-08;15;1.616210;10.25670;274
Biscarosse;2023-11-08;16;1.654300;10.17070;273
Biscarosse;2023-11-08;17;1.704100;10.12390;272
Biscarosse;2023-11-08;18;1.774410;10.14340;272
Biscarosse;2023-11-08;19;1.879880;10.31140;271
Biscarosse;2023-11-08;20;2.003910;10.58870;270
Biscarosse;2023-11-08;21;2.114260;10.69420;270
Biscarosse;2023-11-08;22;2.198240;10.70590;271
Biscarosse;2023-11-08;23;2.267580;10.72930;272
Biscarosse;2023-11-09;0;2.339840;10.78790;274
Biscarosse;2023-11-09;1;2.404300;10.89730;276
Biscarosse;2023-11-09;2;2.452150;11.01840;278
Biscarosse;2023-11-09;3;2.477540;11.10040;279
Biscarosse;2023-11-09;4;2.488280;11.14340;280
Biscarosse;2023-11-09;5;2.477540;11.19030;280
Biscarosse;2023-11-09;6;2.448240;11.42070;281
Biscarosse;2023-11-09;7;2.442380;12.38170;281
Biscarosse;2023-11-09;8;2.492190;12.66290;281
Biscarosse;2023-11-09;9;2.599610;12.65510;281
Biscarosse;2023-11-09;10;2.742190;12.67860;281
Biscarosse;2023-11-09;11;2.884770;12.70200;280
Biscarosse;2023-11-09;12;3.003910;12.63950;280
Biscarosse;2023-11-09;13;3.076170;12.53790;280
Biscarosse;2023-11-09;14;3.111330;12.43640;280
Biscarosse;2023-11-09;15;3.085940;12.32700;280
Biscarosse;2023-11-09;16;2.976560;12.18640;280
Biscarosse;2023-11-09;17;2.820310;12.02230;280
Biscarosse;2023-11-09;18;2.654300;11.78790;280
Biscarosse;2023-11-09;19;2.554690;11.38170;280
Biscarosse;2023-11-09;20;2.562500;11.11610;280
Biscarosse;2023-11-09;21;2.685550;19.36610;281
Biscarosse;2023-11-09;22;2.890620;19.28010;281
Biscarosse;2023-11-09;23;3.134770;19.09260;282
Biscarosse;2023-11-10;0;3.355470;18.73320;282
Biscarosse;2023-11-10;1;3.496090;18.45200;283
Biscarosse;2023-11-10;2;3.539060;18.27230;283
Biscarosse;2023-11-10;3;3.457030;18.05360;284
Biscarosse;2023-11-10;4;3.292970;17.84260;284
Biscarosse;2023-11-10;5;3.052730;17.65510;284
Biscarosse;2023-11-10;6;2.839840;17.48320;284
Biscarosse;2023-11-10;7;2.705080;17.37390;284
Biscarosse;2023-11-10;8;2.673830;17.35820;284
Biscarosse;2023-11-10;9;2.759770;17.37390;284
Biscarosse;2023-11-10;10;2.929690;17.34260;284
Biscarosse;2023-11-10;11;3.154300;17.17070;285
Biscarosse;2023-11-10;12;3.361330;16.61610;286
Biscarosse;2023-11-10;13;3.509770;16.45200;286
Biscarosse;2023-11-10;14;3.558590;16.32700;287
Biscarosse;2023-11-10;15;3.505860;16.14730;287
Biscarosse;2023-11-10;16;3.318360;15.92070;287
Biscarosse;2023-11-10;17;3.060550;15.63170;287
Biscarosse;2023-11-10;18;2.794920;15.13170;287
Biscarosse;2023-11-10;19;2.601560;14.91290;287
Biscarosse;2023-11-10;20;2.523440;14.84650;287
Biscarosse;2023-11-10;21;2.566410;14.81920;287
Biscarosse;2023-11-10;22;2.720700;14.82310;287
Biscarosse;2023-11-10;23;2.933590;14.65510;287
Biscarosse;2023-11-11;0;3.132810;14.41290;288
Biscarosse;2023-11-11;1;3.246090;14.23720;289
Biscarosse;2023-11-11;2;3.277340;14.15120;289
Biscarosse;2023-11-11;3;3.238280;14.12390;289
Biscarosse;2023-11-11;4;3.134770;14.09260;289
Biscarosse;2023-11-11;5;2.945310;14.00670;289
Biscarosse;2023-11-11;6;2.725590;13.82310;289
Biscarosse;2023-11-11;7;2.526370;13.67470;289
Biscarosse;2023-11-11;8;2.410160;13.60040;289
Biscarosse;2023-11-11;9;2.410160;13.56140;289
Biscarosse;2023-11-11;10;2.500000;13.49890;289
Biscarosse;2023-11-11;11;2.559570;13.42070;289
Biscarosse;2023-11-11;12;2.519530;13.31140;290
Biscarosse;2023-11-11;13;2.438480;13.22930;291
Biscarosse;2023-11-11;14;2.370120;13.20590;291
Biscarosse;2023-11-11;15;2.309570;13.22930;291
Biscarosse;2023-11-11;16;2.259770;13.23720;290
Biscarosse;2023-11-11;17;2.225590;13.20980;288
Biscarosse;2023-11-11;18;2.204100;13.12780;286
Biscarosse;2023-11-11;19;2.183590;13.01450;285
Biscarosse;2023-11-11;20;2.158200;12.94420;284
Biscarosse;2023-11-11;21;2.175780;12.92070;284
Biscarosse;2023-11-11;22;2.275390;12.88560;283
Biscarosse;2023-11-11;23;2.453120;12.74890;283
Biscarosse;2023-11-12;0;2.720700;12.34260;283
Biscarosse;2023-11-12;1;3.015620;11.60430;283
Biscarosse;2023-11-12;2;3.230470;11.03010;282
Biscarosse;2023-11-12;3;3.326170;11.04180;282
Biscarosse;2023-11-12;4;3.273440;11.07700;282
Biscarosse;2023-11-12;5;3.113280;11.10430;282
Biscarosse;2023-11-12;6;2.865230;11.11220;281
Biscarosse;2023-11-12;7;2.595700;11.08090;281
Biscarosse;2023-11-12;8;2.410160;11.02620;280
Biscarosse;2023-11-12;9;2.345700;10.97930;280
Biscarosse;2023-11-12;10;2.408200;10.93640;279
Biscarosse;2023-11-12;11;2.572270;10.85040;280
Biscarosse;2023-11-12;12;2.708010;10.68640;280
Biscarosse;2023-11-12;13;2.704100;10.39340;280
Biscarosse;2023-11-12;14;2.587890;10.21760;281
Biscarosse;2023-11-12;15;2.471680;10.12390;282
Biscarosse;2023-11-12;16;2.389650;10.07700;283
Biscarosse;2023-11-12;17;2.330080;10.06530;284
Biscarosse;2023-11-12;18;2.282230;10.07310;284
Biscarosse;2023-11-12;19;2.225590;10.08870;284
Biscarosse;2023-11-12;20;2.143550;10.11220;284
Biscarosse;2023-11-12;21;2.082030;10.13170;284
Biscarosse;2023-11-12;22;2.085940;10.13560;284
Biscarosse;2023-11-12;23;2.112300;10.13170;284
Biscarosse;2023-11-13;0;2.097660;10.14340;284
Biscarosse;2023-11-13;1;2.062500;10.17470;284
Biscarosse;2023-11-13;2;2.027340;10.22150;284
Biscarosse;2023-11-13;3;2.000000;10.26450;283
Biscarosse;2023-11-13;4;1.974610;10.29570;283
Biscarosse;2023-11-13;5;1.949220;10.28790;283
Biscarosse;2023-11-13;6;1.921880;10.23720;282
Biscarosse;2023-11-13;7;1.902340;10.17860;282
Biscarosse;2023-11-13;8;1.894530;10.12390;281
Biscarosse;2023-11-13;9;1.896480;10.10040;280
Biscarosse;2023-11-13;10;1.927730;10.10820;280
Biscarosse;2023-11-13;11;2.021480;10.17070;280
Biscarosse;2023-11-13;12;2.146480;10.35040;279
Biscarosse;2023-11-13;13;2.261720;10.70200;280
Biscarosse;2023-11-13;14;2.357420;11.09260;280
Biscarosse;2023-11-13;15;2.449220;11.21760;280
Biscarosse;2023-11-13;16;2.554690;11.33480;281
Biscarosse;2023-11-13;17;2.658200;11.65900;281
Biscarosse;2023-11-13;18;2.755860;12.88950;281
Biscarosse;2023-11-13;19;2.705080;13.10430;281
Biscarosse;2023-11-13;20;2.511720;13.03400;281
Biscarosse;2023-11-13;21;2.339840;12.94030;281
Biscarosse;2023-11-13;22;2.310550;12.88170;281
Biscarosse;2023-11-13;23;2.417970;12.96760;281
Biscarosse;2023-11-14;0;2.644530;13.19420;281
Biscarosse;2023-11-14;1;2.869140;13.38950;281
Biscarosse;2023-11-14;2;3.013670;13.42470;281
Biscarosse;2023-11-14;3;3.064450;13.44420;281
Biscarosse;2023-11-14;4;3.068360;13.47150;281
Biscarosse;2023-11-14;5;3.040040;13.44420;281
Biscarosse;2023-11-14;6;2.954100;13.36610;281
Biscarosse;2023-11-14;7;2.790040;13.30360;281
Biscarosse;2023-11-14;8;2.572270;13.29570;280
Biscarosse;2023-11-14;9;2.372070;13.29180;280
Biscarosse;2023-11-14;10;2.294920;13.28010;279
Biscarosse;2023-11-14;11;2.345700;13.27620;279
Biscarosse;2023-11-14;12;2.505860;13.28010;280
Biscarosse;2023-11-14;13;2.658200;13.31140;280
Biscarosse;2023-11-14;14;2.730470;13.34650;280
Biscarosse;2023-11-14;15;2.759770;13.35430;281
Biscarosse;2023-11-14;16;2.806640;13.33870;282
Biscarosse;2023-11-14;17;2.884770;13.32310;282
Biscarosse;2023-11-14;18;2.937500;13.35820;282
Biscarosse;2023-11-14;19;2.857420;13.42860;282
Biscarosse;2023-11-14;20;2.650390;13.44810;281
Biscarosse;2023-11-14;21;2.435550;13.45200;281
Biscarosse;2023-11-14;22;2.318360;13.51450;281
Biscarosse;2023-11-14;23;2.341800;13.66680;281
Biscarosse;2023-11-15;0;2.505860;13.84260;281
Biscarosse;2023-11-15;1;2.742190;13.88170;281
Biscarosse;2023-11-15;2;2.944340;13.83870;282
Biscarosse;2023-11-15;3;3.040040;13.78790;282
Biscarosse;2023-11-15;4;3.051760;13.70980;283
Biscarosse;2023-11-15;5;3.015620;13.58870;283
Biscarosse;2023-11-15;6;2.950200;13.45590;283
Biscarosse;2023-11-15;7;2.845700;13.36610;283
Biscarosse;2023-11-15;8;2.669920;13.32310;283
Biscarosse;2023-11-15;9;2.450200;13.31530;282
Biscarosse;2023-11-15;10;2.293950;13.32310;282
Biscarosse;2023-11-15;11;2.257810;13.31530;282
Biscarosse;2023-11-15;12;2.349610;13.22540;282
Biscarosse;2023-11-15;13;2.475590;13.12000;282
Biscarosse;2023-11-15;14;2.526370;13.06920;283
Biscarosse;2023-11-15;15;2.500000;13.05750;283
Biscarosse;2023-11-15;16;2.456050;13.03010;283
Biscarosse;2023-11-15;17;2.421880;12.98720;283
Biscarosse;2023-11-15;18;2.404300;12.94810;283
Biscarosse;2023-11-15;19;2.383790;12.94420;283
Biscarosse;2023-11-15;20;2.347660;12.96370;282
Biscarosse;2023-11-15;21;2.274410;12.95590;282
Biscarosse;2023-11-15;22;2.167970;12.88560;282
Biscarosse;2023-11-15;23;2.091800;12.69420;282
Biscarosse;2023-11-16;0;2.032230;12.47150;282
Biscarosse;2023-11-16;1;1.933590;12.28790;282
Biscarosse;2023-11-16;2;1.832030;12.20980;282
Biscarosse;2023-11-16;3;1.759770;12.19420;282
Biscarosse;2023-11-16;4;1.702150;12.17470;282
Biscarosse;2023-11-16;5;1.652340;12.12000;282
Biscarosse;2023-11-16;6;1.597660;12.03010;282
Biscarosse;2023-11-16;7;1.542970;11.90120;281
Biscarosse;2023-11-16;8;1.517580;11.76450;279
Biscarosse;2023-11-16;9;1.556640;11.68640;276
Biscarosse;2023-11-16;10;1.742190;11.64730;276
Biscarosse;2023-11-16;11;2.103520;11.31140;281
Biscarosse;2023-11-16;12;2.279300;11.07310;285
Biscarosse;2023-11-16;13;2.500000;11.40120;286
Biscarosse;2023-11-16;14;2.798830;11.73720;286
Biscarosse;2023-11-16;15;3.074220;11.93250;286
Biscarosse;2023-11-16;16;3.281250;12.01450;287
Biscarosse;2023-11-16;17;3.386720;12.04570;287
Biscarosse;2023-11-16;18;3.365230;12.03010;288
Biscarosse;2023-11-16;19;3.236330;11.95980;288
Biscarosse;2023-11-16;20;3.009770;11.85040;288
Biscarosse;2023-11-16;21;2.744140;11.72150;288
Biscarosse;2023-11-16;22;2.503910;11.53010;288
Biscarosse;2023-11-16;23;2.351560;11.38560;287
Biscarosse;2023-11-17;0;2.309570;11.26450;287
Biscarosse;2023-11-17;1;2.379880;11.15120;288
Biscarosse;2023-11-17;2;2.480470;11.04570;288
Biscarosse;2023-11-17;3;2.490230;10.94810;288
Biscarosse;2023-11-17;4;2.404300;10.86220;289
Biscarosse;2023-11-17;5;2.316410;10.78010;289
Biscarosse;2023-11-17;6;2.227540;10.67470;289
Biscarosse;2023-11-17;7;2.129880;10.51450;289
Biscarosse;2023-11-17;8;2.026370;10.37000;289
Biscarosse;2023-11-17;9;1.933590;10.27620;288
Biscarosse;2023-11-17;10;1.864260;10.21760;288
Biscarosse;2023-11-17;11;1.811520;10.19030;287
Biscarosse;2023-11-17;12;1.769530;10.18250;287
Biscarosse;2023-11-17;13;1.725590;10.16680;287
Biscarosse;2023-11-17;14;1.669920;10.15120;287
Biscarosse;2023-11-17;15;1.609860;10.15510;287
Biscarosse;2023-11-17;16;1.554200;10.18250;287
Biscarosse;2023-11-17;17;1.505860;10.22540;287
Biscarosse;2023-11-17;18;1.465820;10.24890;288
Biscarosse;2023-11-17;19;1.430180;10.24110;288
Biscarosse;2023-11-17;20;1.396000;10.21370;288
Biscarosse;2023-11-17;21;1.368160;10.19810;287
Biscarosse;2023-11-17;22;1.347660;10.20590;287
Biscarosse;2023-11-17;23;1.335940;10.22930;287
Biscarosse;2023-11-18;0;1.328120;10.25280;287
Biscarosse;2023-11-18;1;1.318360;10.24500;287
Biscarosse;2023-11-18;2;1.303710;10.24500;288
Biscarosse;2023-11-18;3;1.288090;10.33480;289
Biscarosse;2023-11-18;4;1.274410;10.56920;290
Biscarosse;2023-11-18;5;1.261720;11.30360;291
Biscarosse;2023-11-18;6;1.251950;11.72150;291
Biscarosse;2023-11-18;7;1.242190;11.78400;292
Biscarosse;2023-11-18;8;1.230470;11.79970;292
Biscarosse;2023-11-18;9;1.215820;11.77230;293
Biscarosse;2023-11-18;10;1.206050;11.70980;292
Biscarosse;2023-11-18;11;1.194340;11.54570;292
Biscarosse;2023-11-18;12;1.177730;11.38560;292
Biscarosse;2023-11-18;13;1.152340;11.21760;292
Biscarosse;2023-11-18;14;1.122070;11.06530;292
Biscarosse;2023-11-18;15;1.095700;10.92470;292
Biscarosse;2023-11-18;16;1.076170;10.80360;292
Biscarosse;2023-11-18;17;1.064450;10.70590;292
Biscarosse;2023-11-18;18;1.057620;10.59650;292
Biscarosse;2023-11-18;19;1.059570;10.44810;292
Biscarosse;2023-11-18;20;1.072270;10.31530;292
Biscarosse;2023-11-18;21;1.091800;10.19420;291
Biscarosse;2023-11-18;22;1.127930;10.08480;290
Biscarosse;2023-11-18;23;1.177730;10.00670;288
Biscarosse;2023-11-19;0;1.219730;9.95981;288
Biscarosse;2023-11-19;1;1.255860;9.93637;287
Biscarosse;2023-11-19;2;1.291990;9.88950;286
Biscarosse;2023-11-19;3;1.339840;9.80356;285
Biscarosse;2023-11-19;4;1.490230;19.83480;281
Biscarosse;2023-11-19;5;1.719730;19.28790;278
Biscarosse;2023-11-19;6;1.881840;18.76450;277
Biscarosse;2023-11-19;7;1.967770;18.50670;277
Biscarosse;2023-11-19;8;2.057620;18.38170;277
Biscarosse;2023-11-19;9;2.196290;18.04570;276
Biscarosse;2023-11-19;10;2.332030;17.58480;276
Biscarosse;2023-11-19;11;2.470700;16.86610;276
Biscarosse;2023-11-19;12;2.564450;16.34260;276
Biscarosse;2023-11-19;13;2.517580;16.09260;276
Biscarosse;2023-11-19;14;2.486330;15.97540;276
Biscarosse;2023-11-19;15;2.519530;15.87390;276
Biscarosse;2023-11-19;16;2.623050;15.71760;277
Biscarosse;2023-11-19;17;2.746090;15.36610;277
Biscarosse;2023-11-19;18;2.847660;15.06920;278
Biscarosse;2023-11-19;19;2.923830;14.93640;278
Biscarosse;2023-11-19;20;2.968750;14.86610;278
Biscarosse;2023-11-19;21;2.984380;14.83480;279
Biscarosse;2023-11-19;22;2.957030;14.80360;279
Biscarosse;2023-11-19;23;2.878910;14.72540;279
Biscarosse;2023-11-20;0;2.761720;14.62780;279
Biscarosse;2023-11-20;1;2.646480;14.55750;279
Biscarosse;2023-11-20;2;2.574220;14.51450;279
Biscarosse;2023-11-20;3;2.568360;14.44420;279
Biscarosse;2023-11-20;4;2.629880;14.33480;280
Biscarosse;2023-11-20;5;2.700200;14.15510;280
Biscarosse;2023-11-20;6;2.732420;13.84260;281
Biscarosse;2023-11-20;7;2.725590;13.67070;282
Biscarosse;2023-11-20;8;2.723630;13.60820;282
Biscarosse;2023-11-20;9;2.734380;13.59260;282
Biscarosse;2023-11-20;10;2.736330;13.58090;282
Biscarosse;2023-11-20;11;2.704100;13.52230;282
Biscarosse;2023-11-20;12;2.624020;13.40120;283
Biscarosse;2023-11-20;13;2.530270;13.29180;283
Biscarosse;2023-11-20;14;2.439450;13.23320;283
Biscarosse;2023-11-20;15;2.390620;13.20590;283
Biscarosse;2023-11-20;16;2.384770;13.15510;284
Biscarosse;2023-11-20;17;2.425780;13.06530;285
Biscarosse;2023-11-20;18;2.474610;12.92470;286
Biscarosse;2023-11-20;19;2.519530;12.75670;287
Biscarosse;2023-11-20;20;2.582030;12.70200;288
Biscarosse;2023-11-20;21;2.664060;12.70590;289
Biscarosse;2023-11-20;22;2.744140;12.63950;290
Biscarosse;2023-11-20;23;2.794920;12.52620;290
Biscarosse;2023-11-21;0;2.787110;12.38950;291
Biscarosse;2023-11-21;1;2.714840;12.28790;291
Biscarosse;2023-11-21;2;2.613280;12.28400;291
Biscarosse;2023-11-21;3;2.531250;12.34260;292
Biscarosse;2023-11-21;4;2.519530;12.37000;292
Biscarosse;2023-11-21;5;2.570310;12.37390;292
Biscarosse;2023-11-21;6;2.683590;12.38170;292
Biscarosse;2023-11-21;7;2.802730;12.36220;293
Biscarosse;2023-11-21;8;2.890620;12.31140;294
Biscarosse;2023-11-21;9;2.921880;12.24890;295
Biscarosse;2023-11-21;10;2.910160;12.18640;295
Biscarosse;2023-11-21;11;2.862300;12.12780;296
Biscarosse;2023-11-21;12;2.784180;12.06140;296
Biscarosse;2023-11-21;13;2.669920;11.97930;296
Biscarosse;2023-11-21;14;2.536130;11.88950;295
Biscarosse;2023-11-21;15;2.410160;11.81140;295
Biscarosse;2023-11-21;16;2.316410;11.75670;295
Biscarosse;2023-11-21;17;2.286130;11.72150;295
Biscarosse;2023-11-21;18;2.303710;11.65510;295
Biscarosse;2023-11-21;19;2.332030;11.51450;296
Biscarosse;2023-11-21;20;2.316410;11.34650;296
Biscarosse;2023-11-21;21;2.267580;11.20590;297
Biscarosse;2023-11-21;22;2.217770;11.09260;298
Biscarosse;2023-11-21;23;2.171880;10.99500;299
Biscarosse;2023-11-22;0;2.124020;10.90510;300
Biscarosse;2023-11-22;1;2.070310;10.82310;300
Biscarosse;2023-11-22;2;2.011720;10.73320;300
Biscarosse;2023-11-22;3;1.950200;10.63950;300
Biscarosse;2023-11-22;4;1.887700;10.50670;299
Biscarosse;2023-11-22;5;1.830080;10.40900;299
Biscarosse;2023-11-22;6;1.769530;10.32310;300
Biscarosse;2023-11-22;7;1.709960;10.22930;300
Biscarosse;2023-11-22;8;1.641600;10.12390;301
Biscarosse;2023-11-22;9;1.570310;10.02620;302
Biscarosse;2023-11-22;10;1.500000;9.94028;303
Biscarosse;2023-11-22;11;1.431640;9.88169;304
Biscarosse;2023-11-22;12;1.370120;9.84262;304
Biscarosse;2023-11-22;13;1.309570;9.80747;305
Biscarosse;2023-11-22;14;1.250000;9.76841;305
Biscarosse;2023-11-22;15;1.200200;9.71372;305
Biscarosse;2023-11-22;16;1.158200;9.58481;305
Biscarosse;2023-11-22;17;1.133790;9.42856;305
Biscarosse;2023-11-22;18;1.118160;9.31137;305
Biscarosse;2023-11-22;19;1.111820;9.20200;306
Biscarosse;2023-11-22;20;1.104000;9.10044;308
Biscarosse;2023-11-22;21;1.083980;9.01450;309
Biscarosse;2023-11-22;22;1.065920;8.95200;309
Biscarosse;2023-11-22;23;1.056150;8.92856;310
Biscarosse;2023-11-23;0;1.034180;8.92075;310
Biscarosse;2023-11-23;1;1.003910;8.93637;310
Biscarosse;2023-11-23;2;0.963867;8.94419;310
Biscarosse;2023-11-23;3;0.923828;8.95200;308
Biscarosse;2023-11-23;4;0.892090;8.93637;307
Biscarosse;2023-11-23;5;0.870117;8.90512;304
Biscarosse;2023-11-23;6;0.868164;16.34260;302
Biscarosse;2023-11-23;7;0.879883;15.48320;300
Biscarosse;2023-11-23;8;0.899902;15.06920;299
Biscarosse;2023-11-23;9;0.934082;14.86610;299
Biscarosse;2023-11-23;10;0.972168;14.88950;298
Biscarosse;2023-11-23;11;1.016110;15.08480;297
Biscarosse;2023-11-23;12;1.067870;14.92860;296
Biscarosse;2023-11-23;13;1.129880;14.64340;295
Biscarosse;2023-11-23;14;1.193850;14.38170;294
Biscarosse;2023-11-23;15;1.248050;14.16290;293
Biscarosse;2023-11-23;16;1.297850;13.99890;292
Biscarosse;2023-11-23;17;1.339840;13.91290;291
Biscarosse;2023-11-23;18;1.375980;13.83870;291
Biscarosse;2023-11-23;19;1.401860;13.70980;290
Biscarosse;2023-11-23;20;1.410160;13.57700;290
Biscarosse;2023-11-23;21;1.403810;13.51060;290
Biscarosse;2023-11-23;22;1.397950;13.50670;291
Biscarosse;2023-11-23;23;1.397950;13.54570;291
Biscarosse;2023-11-24;0;1.408200;13.58480;291
Biscarosse;2023-11-24;1;1.423830;13.59650;291
Biscarosse;2023-11-24;2;1.437990;13.59260;291
Biscarosse;2023-11-24;3;1.443850;13.58870;291
Biscarosse;2023-11-24;4;1.445800;13.53790;291
Biscarosse;2023-11-24;5;1.439940;13.45200;290
Biscarosse;2023-11-24;6;1.428220;13.34260;290
Biscarosse;2023-11-24;7;1.412110;13.24500;290
Biscarosse;2023-11-24;8;1.396000;13.19810;290
Biscarosse;2023-11-24;9;1.374020;13.18250;290
Biscarosse;2023-11-24;10;1.346190;13.17070;291
Biscarosse;2023-11-24;11;1.319820;13.13950;291
Biscarosse;2023-11-24;12;1.297850;13.08480;292
Biscarosse;2023-11-24;13;1.288090;13.03790;293
